upload_date,inquiry
2015-04-30,1363
2015-04-30,3637
2015-04-29,1556
2015-04-29,1067
2015-04-29,2014
2015-04-29,1607
2015-04-29,1250
2015-04-29,16175
2015-04-29,1159
2015-04-29,1391
2015-04-29,2558
2015-04-28,1579
2015-04-28,1538
2015-04-28,1991
2015-04-28,1394
2015-04-28,1260
2015-04-28,3163
2015-04-28,1776
2015-04-28,1699
2015-04-28,1535
2015-04-28,1373
2015-04-27,1750
2015-04-27,942
2015-04-27,2189
2015-04-27,3253
2015-04-27,1007
2015-04-27,1301
2015-04-27,1808
2015-04-27,949
2015-04-27,1145
2015-04-24,12422
2015-04-24,3541
2015-04-24,2363
2015-04-24,1552
2015-04-24,1892
2015-04-24,3367
2015-04-24,2157
2015-04-24,1410
2015-04-24,6114
2015-04-23,1430
2015-04-23,1532
2015-04-23,1433
2015-04-23,1366
2015-04-23,1278
2015-04-23,1249
2015-04-23,1136
2015-04-23,1920
2015-04-23,2079
2015-04-23,1123
2015-04-22,2885
2015-04-22,17506
2015-04-22,2638
2015-04-22,1102
2015-04-22,2178
2015-04-22,2861
2015-04-22,1312
2015-04-21,2477
2015-04-21,3445
2015-04-21,1076
2015-04-21,3469
2015-04-20,13837
2015-04-20,5474
2015-04-20,4105
2015-04-20,3074
2015-04-20,4313
2015-04-20,2930
2015-04-20,19909
2015-04-20,3165
2015-04-20,1013
2015-04-20,2970
2015-04-20,1246
2015-04-17,1838
2015-04-17,1913
2015-04-17,1238
2015-04-17,1320
2015-04-17,1690
2015-04-17,1342
2015-04-17,1460
2015-04-17,2659
2015-04-16,1163
2015-04-16,1796
2015-04-16,1904
2015-04-16,2027
2015-04-16,1518
2015-04-16,1358
2015-04-16,14209
2015-04-16,1182
2015-04-16,2411
2015-04-16,1779
2015-04-16,2643
2015-04-16,1226
2015-04-16,1405
2015-04-15,5566
2015-04-15,1276
2015-04-15,7105
2015-04-15,924
2015-04-15,1694
2015-04-15,837
2015-04-15,996
2015-04-14,3286
2015-04-14,1424
2015-04-14,1297
2015-04-14,1015
2015-04-14,842
2015-04-14,1010
2015-04-14,2666
2015-04-14,2773
2015-04-14,1713
2015-04-14,2489
2015-04-13,1915
2015-04-13,4452
2015-04-13,1378
2015-04-13,1191
2015-04-13,1261
2015-04-13,3375
2015-04-10,1786
2015-04-10,1482
2015-04-10,1801
2015-04-10,1717
2015-04-10,2509
2015-04-10,2554
2015-04-10,1773
2015-04-10,1509
2015-04-10,2388
2015-04-10,1107
2015-04-10,1011
2015-04-09,1999
2015-04-09,1432
2015-04-09,1356
2015-04-09,1453
2015-04-09,1288
2015-04-09,1508
2015-04-08,1626
2015-04-08,991
2015-04-08,2220
2015-04-08,1322
2015-04-08,1071
2015-04-08,1821
2015-04-07,1485
2015-04-07,1239
2015-04-07,2329
2015-04-07,1144
2015-04-07,2364
2015-04-07,1724
2015-04-06,1730
2015-04-06,1157
2015-04-06,1683
2015-04-06,1747
2015-04-06,1488
2015-04-06,1539
2015-04-06,1488
2015-04-06,1573
2015-04-06,2123
2015-04-03,1925
2015-04-03,1970
2015-04-03,1413
2015-04-03,6809
2015-04-03,2938
2015-04-03,1108
2015-04-03,2232
2015-04-03,1707
2015-04-03,2071
2015-04-03,1177
2015-04-03,1738
2015-04-02,1323
2015-04-02,3611
2015-04-02,5711
2015-04-02,1174
2015-04-02,3810
2015-04-02,1437
2015-04-02,1141
2015-04-02,2274
2015-04-02,1469
2015-04-02,1119
2015-04-02,1181
2015-04-02,2099
2015-04-01,2224
2015-04-01,2090
2015-04-01,1904
2015-04-01,7294
2015-04-01,1321
2015-04-01,1513
2015-04-01,1406
2015-04-01,1814
2015-04-01,1333
2015-04-01,1488
2015-04-01,1494
2015-03-31,1686
2015-03-31,2184
2015-03-31,2624
2015-03-31,1553
2015-03-31,2490
2015-03-31,1303
2015-03-31,1190
2015-03-31,1547
2015-03-30,2339
2015-03-30,1863
2015-03-30,1383
2015-03-30,2394
2015-03-30,1178
2015-03-27,1173
2015-03-27,2694
2015-03-27,1608
2015-03-27,1735
2015-03-27,2315
2015-03-27,1850
2015-03-27,1448
2015-03-27,1923
2015-03-26,2399
2015-03-26,7065
2015-03-26,1755
2015-03-26,2550
2015-03-26,1859
2015-03-25,1629
2015-03-25,3397
2015-03-25,1292
2015-03-25,1739
2015-03-25,1606
2015-03-25,13293
2015-03-25,8846
2015-03-25,4872
2015-03-24,1478
2015-03-24,3381
2015-03-24,1314
2015-03-24,2588
2015-03-24,6345
2015-03-24,2300
2015-03-24,5393
2015-03-24,5964
2015-03-24,5080
2015-03-24,1655
2015-03-24,1757
2015-03-24,986
2015-03-24,1214
2015-03-24,4979
2015-03-24,1086
2015-03-24,1253
2015-03-24,1089
2015-03-24,1238
2015-03-24,721
2015-03-24,793
2015-03-24,1080
2015-03-24,1618
2015-03-24,1315
2015-03-24,1137
2015-03-24,2312
2015-03-23,2086
2015-03-23,953
2015-03-23,3898
2015-03-23,1695
2015-03-23,4493
2015-03-23,885
2015-03-20,2209
2015-03-20,1555
2015-03-20,7082
2015-03-20,2358
2015-03-20,1694
2015-03-20,934
2015-03-19,1555
2015-03-19,903
2015-03-18,1394
2015-03-18,3229
2015-03-18,1480
2015-03-18,1319
2015-03-18,1222
2015-03-18,1401
2015-03-18,1944
2015-03-18,1008
2015-03-18,2241
2015-03-18,1599
2015-03-18,2046
2015-03-18,1630
2015-03-17,1520
2015-03-17,910
2015-03-17,1371
2015-03-17,2080
2015-03-17,1092
2015-03-16,1691
2015-03-16,3071
2015-03-16,2373
2015-03-16,791
2015-03-16,1294
2015-03-16,4174
2015-03-16,1012
2015-03-16,1641
2015-03-16,1627
2015-03-13,1835
2015-03-13,4695
2015-03-13,2437
2015-03-13,3402
2015-03-13,2807
2015-03-13,2457
2015-03-13,2848
2015-03-13,2301
2015-03-12,1910
2015-03-12,1182
2015-03-12,2964
2015-03-12,1387
2015-03-12,1118
2015-03-12,1221
2015-03-12,1616
2015-03-12,1861
2015-03-12,1465
2015-03-12,1749
2015-03-11,3313
2015-03-11,1723
2015-03-11,3102
2015-03-11,7311
2015-03-11,4100
2015-03-11,2902
2015-03-11,3481
2015-03-11,2141
2015-03-11,1122
2015-03-10,1377
2015-03-10,2496
2015-03-10,1084
2015-03-10,1808
2015-03-09,3607
2015-03-09,1401
2015-03-09,2386
2015-03-09,3484
2015-03-09,4365
2015-03-09,1045
2015-03-06,3146
2015-03-06,2816
2015-03-06,4171
2015-03-06,1221
2015-03-06,1556
2015-03-05,2421
2015-03-05,2582
2015-03-05,2106
2015-03-05,2962
2015-03-05,2247
2015-03-05,2433
2015-03-05,880
2015-03-04,2931
2015-03-04,1438
2015-03-04,1446
2015-03-04,1963
2015-03-04,3087
2015-03-03,1075
2015-03-03,1627
2015-03-03,3719
2015-03-03,1441
2015-03-03,1212
2015-03-03,1081
2015-03-03,2087
2015-03-03,2135
2015-03-03,6458
2015-03-03,3842
2015-03-02,2869
2015-03-02,2243
2015-03-02,3362
2015-03-02,1229
2015-03-02,1610
2015-03-02,1500
2015-03-02,1235
2015-03-02,2235
2015-03-02,1297
2015-02-27,2648
2015-02-27,1332
2015-02-27,5048
2015-02-27,5762
2015-02-26,1584
2015-02-26,2141
2015-02-26,3247
2015-02-26,2067
2015-02-26,3108
2015-02-26,1461
2015-02-26,3048
2015-02-26,1020
2015-02-26,2223
2015-02-25,2280
2015-02-25,1797
2015-02-25,1915
2015-02-25,2302
2015-02-25,1206
2015-02-25,1529
2015-02-25,2058
2015-02-24,1555
2015-02-24,2139
2015-02-24,1047
2015-02-23,3419
2015-02-23,1471
2015-02-23,2051
2015-02-23,1532
2015-02-23,853
2015-02-23,1869
2015-02-23,1571
2015-02-23,1903
2015-02-17,2313
2015-02-17,2724
2015-02-17,6371
2015-02-17,1933
2015-02-17,2887
2015-02-17,1788
2015-02-17,2197
2015-02-17,5618
2015-02-17,4498
2015-02-17,3971
2015-02-17,7177
2015-02-17,10261
2015-02-17,7057
2015-02-17,5899
2015-02-17,6471
2015-02-17,3267
2015-02-17,2836
2015-02-17,5850
2015-02-17,2223
2015-02-17,2913
2015-02-17,1933
2015-02-17,1979
2015-02-17,2907
2015-02-17,2748
2015-02-16,1444
2015-02-16,1512
2015-02-16,1819
2015-02-16,1751
2015-02-16,2892
2015-02-16,1599
2015-02-16,3142
2015-02-16,1317
2015-02-16,2338
2015-02-16,4846
2015-02-16,2229
2015-02-16,2377
2015-02-16,2631
2015-02-16,2669
2015-02-16,2837
2015-02-16,2245
2015-02-16,2336
2015-02-16,3499
2015-02-16,2343
2015-02-16,3439
2015-02-13,1836
2015-02-13,4011
2015-02-13,2180
2015-02-13,1940
2015-02-13,2029
2015-02-13,3490
2015-02-13,2499
2015-02-13,2027
2015-02-13,2449
2015-02-13,2527
2015-02-13,2458
2015-02-13,1920
2015-02-13,2092
2015-02-13,2229
2015-02-13,1951
2015-02-12,1730
2015-02-12,2467
2015-02-12,4893
2015-02-12,1670
2015-02-12,1342
2015-02-12,1173
2015-02-12,1411
2015-02-12,1779
2015-02-12,1604
2015-02-12,2280
2015-02-11,1814
2015-02-11,1154
2015-02-11,1537
2015-02-11,918
2015-02-11,1752
2015-02-11,938
2015-02-11,1078
2015-02-11,1063
2015-02-11,877
2015-02-11,1269
2015-02-11,802
2015-02-11,1667
2015-02-11,1079
2015-02-11,1856
2015-02-10,720
2015-02-10,2721
2015-02-10,2130
2015-02-10,1016
2015-02-10,1034
2015-02-10,822
2015-02-10,1160
2015-02-10,1103
2015-02-10,1626
2015-02-10,836
2015-02-10,1013
2015-02-10,831
2015-02-10,685
2015-02-10,681
2015-02-10,902
2015-02-10,896
2015-02-10,1723
2015-02-10,1463
2015-02-10,1247
2015-02-10,946
2015-02-10,1193
2015-02-10,683
2015-02-10,874
2015-02-10,1963
2015-02-10,2366
2015-02-10,840
2015-02-10,1100
2015-02-10,1308
2015-02-10,1025
2015-02-10,1155
2015-02-10,1249
2015-02-10,1092
2015-02-10,1031
2015-02-10,2098
2015-02-10,995
2015-02-10,921
2015-02-10,1494
2015-02-10,1411
2015-02-10,1145
2015-02-10,2197
2015-02-10,1496
2015-02-10,1248
2015-02-10,1348
2015-02-10,954
2015-02-10,951
2015-02-10,1387
2015-02-10,2132
2015-02-10,1268
2015-02-10,1579
2015-02-10,1483
2015-02-09,992
2015-02-09,848
2015-02-09,1432
2015-02-09,873
2015-02-09,1203
2015-02-09,973
2015-02-09,1374
2015-02-09,1929
2015-02-09,725
2015-02-09,981
2015-02-09,789
2015-02-09,849
2015-02-09,803
2015-02-09,825
2015-02-09,1149
2015-02-09,1017
2015-02-09,2302
2015-02-09,2235
2015-02-09,1967
2015-02-09,1943
2015-02-09,781
2015-02-09,2561
2015-02-09,1249
2015-02-09,674
2015-02-09,980
2015-02-09,1716
2015-02-09,1070
2015-02-09,1005
2015-02-09,1247
2015-02-09,845
2015-02-09,1006
2015-02-09,2414
2015-02-09,1092
2015-02-09,2465
2015-02-09,1737
2015-02-09,878
2015-02-09,1703
2015-02-09,1347
2015-02-09,1866
2015-02-09,1470
2015-02-09,1274
2015-02-09,792
2015-02-09,2699
2015-02-09,1365
2015-02-06,3528
2015-02-06,1191
2015-02-06,3723
2015-02-06,2035
2015-02-06,2947
2015-02-06,1889
2015-02-06,2254
2015-02-06,1279
2015-02-06,1203
2015-02-06,1699
2015-02-06,2139
2015-02-06,1126
2015-02-06,1040
2015-02-06,1435
2015-02-06,2697
2015-02-06,1026
2015-02-06,1113
2015-02-06,888
2015-02-06,1121
2015-02-06,703
2015-02-06,1405
2015-02-05,1505
2015-02-05,3928
2015-02-05,886
2015-02-05,1579
2015-02-05,2152
2015-02-04,2655
2015-02-04,5638
2015-02-04,4142
2015-02-04,1554
2015-02-04,1450
2015-02-04,2206
2015-02-03,3360
2015-02-03,772
2015-02-03,1203
2015-02-03,827
2015-02-03,1442
2015-02-03,1464
2015-02-03,812
2015-02-03,854
2015-02-03,2186
2015-02-03,2555
2015-02-03,1069
2015-02-03,1155
2015-02-03,1901
2015-02-03,1742
2015-01-30,4191
2015-01-30,2412
2015-01-30,3646
2015-01-30,2709
2015-01-30,2309
2015-01-30,3464
2015-01-30,4141
2015-01-30,4357
2015-01-30,3830
2015-01-30,3359
2015-01-30,4435
2015-01-30,2221
2015-01-30,1936
2015-01-30,3457
2015-01-30,4556
2015-01-30,2734
2015-01-29,1986
2015-01-29,2072
2015-01-29,1990
2015-01-29,2632
2015-01-29,2452
2015-01-29,3019
2015-01-29,2408
2015-01-29,2511
2015-01-29,2744
2015-01-29,2293
2015-01-29,2564
2015-01-29,1533
2015-01-29,2313
2015-01-28,1549
2015-01-28,4218
2015-01-28,1291
2015-01-28,1871
2015-01-28,5127
2015-01-27,4078
2015-01-27,1087
2015-01-27,1425
2015-01-27,4052
2015-01-26,2168
2015-01-26,2825
2015-01-26,2537
2015-01-26,3795
2015-01-26,1624
2015-01-23,3776
2015-01-23,2208
2015-01-23,3111
2015-01-23,1811
2015-01-23,3632
2015-01-23,1594
2015-01-23,1850
2015-01-23,1876
2015-01-23,3588
2015-01-23,1653
2015-01-23,2298
2015-01-23,1349
2015-01-22,6685
2015-01-22,5368
2015-01-22,2272
2015-01-22,2329
2015-01-22,1419
2015-01-22,1666
2015-01-22,7744
2015-01-21,2619
2015-01-21,4303
2015-01-21,4553
2015-01-21,6207
2015-01-21,4031
2015-01-21,5380
2015-01-21,3247
2015-01-21,3113
2015-01-21,3746
2015-01-21,2702
2015-01-21,1623
2015-01-21,2866
2015-01-21,2911
2015-01-21,2684
2015-01-21,3226
2015-01-21,2629
2015-01-21,3086
2015-01-21,3472
2015-01-21,3000
2015-01-21,3183
2015-01-21,2031
2015-01-21,1969
2015-01-21,1811
2015-01-21,1759
2015-01-21,1863
2015-01-21,1846
2015-01-21,2429
2015-01-21,1901
2015-01-21,2367
2015-01-21,2483
2015-01-21,2489
2015-01-21,2077
2015-01-21,2764
2015-01-21,2282
2015-01-21,2664
2015-01-21,2412
2015-01-21,2922
2015-01-21,3558
2015-01-21,3063
2015-01-21,3442
2015-01-21,3417
2015-01-21,5513
2015-01-21,3452
2015-01-21,3222
2015-01-21,5107
2015-01-21,3557
2015-01-21,3378
2015-01-21,3318
2015-01-20,2158
2015-01-20,2879
2015-01-20,1630
2015-01-20,2390
2015-01-20,1834
2015-01-19,3013
2015-01-19,2311
2015-01-19,2441
2015-01-19,2042
2015-01-19,2447
2015-01-19,3070
2015-01-19,2579
2015-01-19,1891
2015-01-19,3289
2015-01-19,2024
2015-01-19,1459
2015-01-19,1871
2015-01-19,4037
2015-01-19,2058
2015-01-16,1419
2015-01-16,2254
2015-01-16,3957
2015-01-16,3666
2015-01-16,1643
2015-01-15,3836
2015-01-15,3126
2015-01-15,2845
2015-01-15,3669
2015-01-15,4050
2015-01-15,1706
2015-01-15,2484
2015-01-15,2028
2015-01-15,2103
2015-01-15,3019
2015-01-15,2211
2015-01-15,1383
2015-01-15,1741
2015-01-15,2026
2015-01-15,1967
2015-01-15,2246
2015-01-15,1952
2015-01-15,2530
2015-01-15,1880
2015-01-15,2887
2015-01-15,2505
2015-01-15,2077
2015-01-15,7237
2015-01-15,1139
2015-01-15,4037
2015-01-15,2084
2015-01-15,2785
2015-01-15,1699
2015-01-14,1886
2015-01-14,1709
2015-01-14,2576
2015-01-14,2893
2015-01-14,2446
2015-01-13,3130
2015-01-13,2168
2015-01-13,2613
2015-01-12,6339
2015-01-12,1668
2015-01-12,3516
2015-01-09,3073
2015-01-09,3792
2015-01-08,2416
2015-01-08,2852
2015-01-08,7984
2015-01-08,3259
2015-01-08,3219
2015-01-08,2193
2015-01-08,3923
2015-01-08,2914
2015-01-08,2661
2015-01-08,2423
2015-01-08,3400
2015-01-07,2057
2015-01-07,2331
2015-01-07,3093
2015-01-07,2086
2015-01-07,2107
2015-01-07,2042
2015-01-07,1683
2015-01-07,1687
2015-01-07,1898
2015-01-07,1584
2015-01-07,3086
2015-01-07,1923
2015-01-07,2994
2015-01-07,2133
2015-01-07,6651
2015-01-06,2404
2015-01-06,3675
2015-01-06,2278
2015-01-03,6631
2015-01-03,7427
2015-01-03,5891
2015-01-03,4293
2015-01-03,5523
2015-01-03,7363
2015-01-03,4497
2015-01-03,6275
2015-01-03,5175
2015-01-03,4890
2015-01-03,11053
2015-01-03,4505
2015-01-03,4788
2015-01-02,4635
2015-01-02,3570
2015-01-02,5971
2015-01-02,6434
2020-02-27,208
2019-12-19,202
2019-12-16,367
2019-11-21,114
2019-11-21,49
2019-11-21,520
2019-11-18,333
2019-11-08,281
2019-11-08,244
2019-11-04,153
2019-11-01,116
2019-10-30,235
2019-10-29,153
2019-10-28,275
2019-10-25,188
2019-10-24,77
2019-10-23,112
2019-10-23,115
2019-10-22,218
2019-10-21,500
2019-10-18,400
2019-10-16,106
2019-10-07,149
2019-10-07,326
2019-10-04,622
2019-09-27,298
2019-09-27,283
2019-09-27,236
2019-09-27,208
2019-09-25,225
2019-09-24,443
2019-09-23,74
2019-09-23,115
2019-09-23,198
2019-09-20,235
2019-09-19,140
2019-09-19,238
2019-09-11,378
2019-09-05,75
2019-08-30,418
2019-08-27,202
2019-08-22,87
2019-08-20,613
2019-08-20,86
2019-08-14,171
2019-08-14,268
2019-08-08,112
2019-08-07,370
2019-08-05,368
2019-07-30,343
2019-07-26,567
2019-07-25,196
2019-07-24,155
2019-07-24,250
2019-07-23,458
2019-07-17,134
2019-07-12,269
2019-07-09,237
2019-07-05,182
2019-07-04,93
2019-07-02,277
2019-07-02,150
2019-06-28,739
2019-06-24,98
2019-06-21,130
2019-06-20,330
2019-06-18,258
2019-06-18,349
2019-06-18,485
2019-06-14,348
2019-06-12,166
2019-05-31,125
2019-05-29,644
2019-05-27,554
2019-05-27,516
2019-05-23,284
2019-05-23,245
2019-05-22,86
2019-05-22,247
2019-05-22,942
2019-05-17,919
2019-05-16,2041
2019-05-15,142
2019-05-15,834
2019-05-14,196
2019-05-13,143
2019-05-07,388
2019-05-07,242
2019-04-29,766
2019-04-29,85
2019-04-26,549
2019-04-25,110
2019-04-18,170
2019-04-17,182
2019-04-12,272
2019-04-09,983
2019-04-05,230
2019-04-03,290
2019-04-03,310
2019-04-02,71
2019-03-29,143
2019-03-26,189
2019-03-25,82
2019-03-21,135
2019-03-11,78
2019-03-11,130
2019-03-11,248
2019-03-11,65
2019-03-06,157
2019-03-06,192
2019-03-05,86
2019-03-05,182
2019-03-05,105
2019-03-05,82
2019-03-04,284
2019-02-28,133
2019-02-27,473
2019-02-25,134
2019-02-25,336
2019-02-22,355
2019-02-21,521
2019-02-20,66
2019-02-11,110
2019-02-08,163
2019-01-29,232
2019-01-29,559
2019-01-22,238
2019-01-18,270
2019-01-18,249
2019-01-17,121
2019-01-15,195
2019-01-14,112
2019-01-11,330
2019-01-11,396
2019-01-07,176
2019-01-07,219
2019-01-07,271
2019-01-07,207
2019-01-04,135
2018-12-31,239
2018-12-27,244
2018-12-26,92
2018-12-13,92
2018-12-12,156
2018-12-04,92
2018-11-30,270
2018-11-30,268
2018-11-29,307
2018-11-29,185
2018-11-28,213
2018-11-27,311
2018-11-26,1244
2018-11-26,332
2018-11-21,156
2018-11-21,147
2018-11-19,227
2018-11-16,483
2018-11-14,118
2018-11-13,236
2018-11-13,205
2018-11-13,184
2018-11-12,249
2018-11-08,115
2018-11-08,154
2018-11-07,86
2018-11-07,135
2018-11-07,156
2018-11-06,128
2018-11-05,328
2018-11-02,144
2018-11-02,613
2018-10-31,81
2018-10-31,159
2018-10-31,69
2018-10-30,121
2018-10-30,340
2018-10-29,60
2018-10-29,268
2018-10-29,65
2018-10-23,185
2018-10-22,403
2018-10-22,202
2018-10-22,342
2018-10-19,145
2018-10-18,122
2018-10-18,106
2018-10-18,194
2018-10-11,178
2018-10-11,72
2018-10-11,58
2018-10-02,310
2018-10-01,160
2018-09-28,290
2018-09-27,126
2018-09-21,108
2018-09-19,132
2018-09-12,313
2018-09-12,88
2018-09-10,335
2018-09-05,87
2018-09-03,121
2018-09-03,94
2018-08-31,375
2018-08-29,93
2018-08-29,256
2018-08-28,309
2018-08-28,465
2018-08-27,410
2018-08-27,134
2018-08-24,341
2018-08-23,110
2018-08-21,375
2018-08-17,185
2018-08-14,126
2018-08-13,235
2018-08-09,66
2018-08-08,1354
2018-08-06,290
2018-07-27,178
2018-07-25,136
2018-07-19,73
2018-07-18,148
2018-07-18,186
2018-07-18,347
2018-07-18,126
2018-07-17,260
2018-07-17,185
2018-07-13,256
2018-07-12,91
2018-07-12,106
2018-07-12,229
2018-07-11,174
2018-07-10,265
2018-07-06,217
2018-07-06,74
2018-07-06,312
2018-07-02,1081
2018-06-27,200
2018-06-26,90
2018-06-26,103
2018-06-18,130
2018-06-08,550
2018-06-07,378
2018-05-30,437
2018-05-30,149
2018-05-28,467
2018-05-28,402
2018-05-21,138
2018-05-21,206
2018-05-18,160
2018-05-18,128
2018-05-17,148
2018-05-17,779
2018-05-17,214
2018-05-14,78
2018-05-14,152
2018-05-14,62
2018-05-11,198
2018-05-09,74
2018-05-02,289
2018-04-27,80
2018-04-26,135
2018-04-18,111
2018-04-17,350
2018-04-12,44
2018-04-12,633
2018-04-11,127
2018-04-09,307
2018-04-05,65
2018-04-03,893
2018-03-30,211
2018-03-30,229
2018-03-23,149
2018-03-23,93
2018-03-23,182
2018-03-23,134
2018-03-23,36
2018-03-23,47
2018-03-19,1039
2018-03-19,172
2018-03-19,806
2018-03-19,116
2018-03-16,847
2018-02-28,103
2018-02-26,681
2018-02-23,94
2018-02-23,30
2018-02-21,113
2018-02-21,52
2018-02-20,345
2018-02-19,109
2018-02-19,205
2018-02-19,90
2018-02-19,295
2018-02-14,141
2018-02-14,91
2018-02-14,80
2018-02-14,338
2018-02-14,541
2018-02-14,110
2018-02-14,285
2018-02-13,177
2018-02-13,58
2018-02-12,91
2018-02-09,532
2018-02-06,70
2018-02-05,98
2018-02-05,488
2018-02-03,962
2018-02-01,1292
2018-02-01,567
2018-01-31,460
2018-01-30,280
2018-01-30,39
2018-01-30,270
2018-01-26,377
2018-01-25,180
2018-01-22,29
2018-01-22,69
2018-01-19,243
2018-01-19,365
2018-01-17,58
2018-01-16,114
2018-01-16,26
2018-01-12,136
2018-01-12,77
2018-01-12,315
2018-01-11,61
2018-01-11,98
2018-01-11,62
2018-01-11,81
2018-01-10,136
2018-01-09,321
2018-01-09,280
2018-01-09,66
2018-01-09,502
2018-01-08,275
2018-01-04,52
2017-12-29,312
2017-12-28,96
2017-12-28,145
2017-12-26,162
2017-12-22,265
2017-12-20,96
2017-12-20,99
2017-12-18,307
2017-12-15,540
2017-12-14,100
2017-12-14,55
2017-12-14,266
2017-12-14,252
2017-12-12,1902
2017-12-11,118
2017-12-11,572
2017-12-11,1124
2017-12-08,240
2017-12-08,333
2017-12-07,82
2017-12-07,415
2017-12-07,318
2017-12-06,72
2017-12-06,95
2017-12-06,66
2017-12-05,64
2017-12-05,184
2017-12-05,69
2017-12-04,148
2017-12-01,351
2017-12-01,265
2017-11-28,519
2017-11-28,1666
2017-11-22,1112
2017-11-21,2976
2017-11-18,1675
2017-11-15,1131
2017-11-14,2170
2017-11-14,514
2017-11-13,1777
2017-11-09,1681
2017-11-09,521
2017-11-08,1689
2017-11-07,1643
2017-11-01,512
2017-10-31,1135
2017-10-31,1127
2017-10-31,1696
2017-10-30,1703
2017-10-25,528
2017-10-23,1112
2017-10-20,1633
2017-10-19,1134
2017-10-19,1663
2017-10-19,2875
2017-10-18,828
2017-10-17,823
2017-10-13,2139
2017-10-12,526
2017-09-29,1605
2017-09-26,1606
2017-09-26,1613
2017-09-21,519
2017-09-21,533
2017-09-20,807
2017-09-19,1111
2017-09-19,1666
2017-09-18,2204
2017-09-15,818
2017-09-15,822
2017-09-15,1664
2017-09-13,1121
2017-09-12,2147
2017-09-12,1105
2017-08-31,2128
2017-08-29,831
2017-08-29,803
2017-08-29,1627
2017-08-23,532
2017-08-23,1621
2017-08-22,1695
2017-08-21,523
2017-08-21,2173
2017-08-18,1609
2017-08-17,517
2017-08-11,817
2017-08-10,812
2017-08-09,1701
2017-08-04,2188
2017-08-02,832
2017-07-31,1607
2017-07-31,811
2017-07-27,2860
2017-07-20,522
2017-07-18,2822
2017-07-18,1627
2017-07-18,1688
2017-07-18,527
2017-07-17,2934
2017-07-17,1632
2017-07-14,1130
2017-07-14,2150
2017-07-13,1653
2017-07-13,1608
2017-07-13,1628
2017-07-12,1653
2017-07-12,2204
2017-07-11,1113
2017-07-07,1649
2017-07-05,817
2017-07-03,1125
2017-07-03,1649
2017-06-28,1660
2017-06-27,1647
2017-06-22,831
2017-06-20,1674
2017-06-15,1622
2017-06-15,1625
2017-06-15,838
2017-06-14,2866
2017-06-09,2196
2017-06-09,2220
2017-06-09,2212
2017-06-09,2216
2017-06-09,2210
2017-06-09,883
2017-06-09,2241
2017-06-09,2978
2017-06-07,1163
2017-05-31,3748
2017-05-30,1759
2017-05-25,2247
2017-05-25,2176
2017-05-25,1754
2017-05-19,1725
2017-05-10,1724
2017-05-10,2213
2017-05-08,909
2017-05-04,3693
2017-04-28,2190
2017-04-27,2869
2017-04-26,2212
2017-04-19,4226
2017-04-19,1736
2017-04-17,2915
2017-04-17,2899
2017-04-17,2843
2017-04-17,1709
2017-04-17,2976
2017-04-13,2226
2017-04-10,2222
2017-04-10,2990
2017-04-07,3015
2017-04-06,2231
2017-04-06,1657
2017-04-06,1721
2017-04-03,2224
2017-04-03,1728
2017-03-25,2970
2017-03-25,3072
2017-03-24,4347
2017-03-24,3069
2017-03-24,2161
2017-03-17,1652
2017-03-17,2837
2017-03-15,2186
2017-03-14,1731
2017-03-14,2856
2017-03-14,1709
2017-03-14,1637
2017-03-14,1694
2017-03-13,2993
2017-03-10,1145
2017-03-10,554
2017-03-09,2842
2017-03-09,1747
2017-03-08,2975
2017-03-08,1725
2017-02-28,2244
2017-02-28,3139
2017-02-28,1720
2017-02-24,2125
2017-02-24,1692
2017-02-23,2196
2017-02-21,1640
2017-02-07,3697
2017-02-03,1667
2017-02-03,1145
2017-01-25,3867
2017-01-23,2140
2017-01-20,5158
2017-01-20,4428
2017-01-18,2171
2017-01-13,2901
2017-01-11,2999
2017-01-05,2175
2017-01-04,2132
2017-01-04,1695
2017-01-02,2978
2016-12-29,237
2016-12-23,447
2016-12-16,627
2016-12-16,1484
2016-12-16,1079
2016-12-15,1267
2016-12-15,1104
2016-12-14,441
2016-12-14,383
2016-12-13,763
2016-12-06,825
2016-12-05,853
2016-12-02,801
2016-12-01,1440
2016-11-30,1211
2016-11-28,967
2016-11-25,959
2016-11-24,816
2016-11-24,915
2016-11-23,899
2016-11-23,893
2016-11-23,916
2016-11-22,1091
2016-11-21,957
2016-11-21,572
2016-11-16,739
2016-11-14,981
2016-11-14,823
2016-11-10,799
2016-11-10,1053
2016-11-08,1014
2016-11-08,1199
2016-11-07,879
2016-11-07,862
2016-11-03,1172
2016-11-03,762
2016-11-03,1033
2016-11-03,1019
2016-11-03,904
2016-11-02,940
2016-11-01,1014
2016-11-01,1017
2016-10-27,1037
2016-10-26,817
2016-10-26,626
2016-10-26,632
2016-10-24,1161
2016-10-21,1003
2016-10-20,2896
2016-10-19,1042
2016-10-19,923
2016-10-18,1043
2016-10-18,991
2016-10-17,1030
2016-10-17,623
2016-10-17,1015
2016-10-17,1056
2016-10-17,995
2016-10-17,1013
2016-10-14,1823
2016-10-14,1023
2016-10-13,1573
2016-10-12,1192
2016-10-11,1388
2016-10-10,1151
2016-10-10,1675
2016-10-07,1553
2016-10-07,1080
2016-10-06,1260
2016-10-06,1410
2016-10-05,1434
2016-10-05,1348
2016-10-05,904
2016-10-05,1316
2016-10-05,1200
2016-10-05,1088
